,hand,confidence,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,video,id,label
1028,Right,0.9718970060348511,0.0,0.0,0.0,0.027612119913101196,-0.04533076286315918,0.0033469927927285426,0.04035472869873047,-0.0949956476688385,-0.00197201185284257,0.05169588327407837,-0.13421234488487244,-0.009829800905492903,0.06172695755958557,-0.16586151719093323,-0.017386560657826067,0.011762887239456177,-0.15699481964111328,-0.008381540285256506,0.005889773368835449,-0.22274506092071533,-0.02267500325461924,0.0020150840282440186,-0.2676893472671509,-0.033432030448523165,-0.0003885030746459961,-0.29658645391464233,-0.03985507167300284,0.009588897228240967,-0.1547265648841858,-0.01699951230904162,0.03933629393577576,-0.2085985541343689,-0.02987509719451964,0.06800168752670288,-0.2237926721572876,-0.03635357073864043,0.092337965965271,-0.22109529376029968,-0.0399876510294348,0.012795746326446533,-0.13600459694862366,-0.025563101613727213,0.0603424608707428,-0.14177793264389038,-0.03912143907865584,0.08694502711296082,-0.12898710370063782,-0.04381751022657454,0.10485884547233582,-0.11290997266769409,-0.04541309676488936,0.021780461072921753,-0.10720187425613403,-0.03367198384722769,0.06022220849990845,-0.0894794762134552,-0.043495712200012804,0.07956811785697937,-0.07126599550247192,-0.044464567074385286,0.09250152111053467,-0.05538380146026611,-0.043656749049034715,none1.mp4,1028,none
1029,Right,0.9711729884147644,0.0,0.0,0.0,0.007752895355224609,-0.04259181022644043,0.003815037981937053,0.015594631433486938,-0.08619439601898193,0.001163825943464758,0.0256311297416687,-0.11662459373474121,-0.004596131070186971,0.035472333431243896,-0.13523703813552856,-0.008903836513539432,0.011195838451385498,-0.13130724430084229,0.006024517902503135,0.04081380367279053,-0.1506621539592743,-0.0015480873721145372,0.03859168291091919,-0.1319974958896637,-0.0061570575075649,0.03072342276573181,-0.11778903007507324,-0.008122918809434054,0.01726183295249939,-0.12888896465301514,-0.0007195539387367944,0.052015453577041626,-0.13929471373558044,-0.005652053429415105,0.04700574278831482,-0.11801642179489136,-0.006057508903225539,0.036951929330825806,-0.10963210463523865,-0.00606885334350693,0.025118380784988403,-0.11640378832817078,-0.00852079657711613,0.06004709005355835,-0.12005805969238281,-0.012731626311918376,0.054039955139160156,-0.09627783298492432,-0.009891207943340419,0.0433354377746582,-0.08638671040534973,-0.007786964214076875,0.03396645188331604,-0.09704935550689697,-0.016473090889533637,0.06231912970542908,-0.09421327710151672,-0.01783319810279238,0.056406617164611816,-0.07226693630218506,-0.014021888988693831,0.046561986207962036,-0.06164088845252991,-0.011388323883195994,none1.mp4,1029,none
1030,Right,0.9792778491973877,0.0,0.0,0.0,0.005240350961685181,-0.04447382688522339,0.003351982447078683,0.014988958835601807,-0.08924764394760132,-0.00012661719241435776,0.027599304914474487,-0.12108185887336731,-0.006218916506746552,0.038524895906448364,-0.14550277590751648,-0.010313448732027553,0.01007622480392456,-0.13797089457511902,0.0013347800092233797,0.04629144072532654,-0.1536518931388855,-0.006574799076894067,0.04633599519729614,-0.1334555745124817,-0.010640434225329898,0.037488698959350586,-0.12006202340126038,-0.01202889555437281,0.01736786961555481,-0.13401031494140625,-0.005288816758671544,0.0565774142742157,-0.14382874965667725,-0.00997808785481169,0.05238756537437439,-0.11994943022727966,-0.009752339919337771,0.040802836418151855,-0.11180341243743896,-0.009541806069442771,0.027540087699890137,-0.11924329400062561,-0.012582300466725371,0.06664508581161499,-0.12335187196731567,-0.015228595820495627,0.06094291806221008,-0.09586566686630249,-0.010724698429235957,0.04907897114753723,-0.08664879202842712,-0.008251523834893248,0.03900536894798279,-0.09706196188926697,-0.0200810201962085,0.0698235034942627,-0.09266865253448486,-0.020092343216070674,0.06284508109092712,-0.07030043005943298,-0.015116797064671061,0.0508536696434021,-0.06274285912513733,-0.012001539816388629,none1.mp4,1030,none
1031,Right,0.9971680045127869,0.0,0.0,0.0,-0.0019897818565368652,-0.057601720094680786,0.0039695983671563795,0.003850221633911133,-0.11324110627174377,-0.0015966435509753296,0.008737444877624512,-0.1578565239906311,-0.008810990684388287,0.00886872410774231,-0.18859905004501343,-0.014637823410986073,0.00690537691116333,-0.15261796116828918,-0.011588775747178204,0.04421350359916687,-0.1843705177307129,-0.019327150852141983,0.05258762836456299,-0.16142776608467102,-0.02020904813772262,0.048922210931777954,-0.14295706152915955,-0.019338427305875427,0.017100811004638672,-0.1359584927558899,-0.019196408063827164,0.062324970960617065,-0.1529693901538849,-0.023253109500465996,0.0666857361793518,-0.12306827306747437,-0.0200579540885073,0.05864843726158142,-0.10852289199829102,-0.01814852488106311,0.02845582365989685,-0.10922804474830627,-0.02626770567959369,0.07254976034164429,-0.11377862095832825,-0.02829780076509536,0.07262787222862244,-0.0857420563697815,-0.021955680296478874,0.06278008222579956,-0.0753980278968811,-0.018730625704584725,0.03986579179763794,-0.07527539134025574,-0.03315123376315654,0.07386592030525208,-0.07036522030830383,-0.03442837503617824,0.07135754823684692,-0.04852762818336487,-0.029287599221525795,0.06141260266304016,-0.041605740785598755,-0.025870969713388092,none1.mp4,1031,none
1032,Left,0.6315717697143555,0.0,0.0,0.0,0.022223830223083496,-0.03191465139389038,-0.0029792777791719516,0.04356977343559265,-0.06490713357925415,-0.005131375423456319,0.06404989957809448,-0.08318287134170532,-0.007945441554124244,0.07910820841789246,-0.09680497646331787,-0.011090810323889144,0.0393407940864563,-0.1288323998451233,-0.0032918892398576816,0.058368295431137085,-0.18237310647964478,-0.012072849931950458,0.07243415713310242,-0.21393489837646484,-0.019968151028091796,0.08364656567573547,-0.23715779185295105,-0.025343242014582046,0.041297852993011475,-0.11896100640296936,-0.007090489293272384,0.06361588835716248,-0.17555099725723267,-0.015039558435613998,0.08106663823127747,-0.2068186104297638,-0.022574116389090904,0.09545299410820007,-0.22989678382873535,-0.0279099819313835,0.04294052720069885,-0.09562742710113525,-0.011668478051955589,0.0696517825126648,-0.13873910903930664,-0.020563806320364364,0.0898733139038086,-0.15986603498458862,-0.027918302367265113,0.1060267984867096,-0.17373040318489075,-0.032572134311134704,0.043104201555252075,-0.06442618370056152,-0.016252062196667083,0.06599381566047668,-0.08276525139808655,-0.023737939919168838,0.08248648047447205,-0.09117406606674194,-0.02713165702932585,0.09674146771430969,-0.09607765078544617,-0.0291616794716667,none1.mp4,1032,none
1033,Right,0.9573970437049866,0.0,0.0,0.0,0.02827632427215576,-0.010477423667907715,-0.02471007322162677,0.05597275495529175,-0.03154093027114868,-0.03794991512984325,0.08534124493598938,-0.035416364669799805,-0.04868459244460155,0.10984405875205994,-0.032199203968048096,-0.05969288488120128,0.047509074211120605,-0.1374007761478424,-0.028046113524737848,0.0671326220035553,-0.19466379284858704,-0.041900492359104646,0.0772867202758789,-0.23531275987625122,-0.053252770651283754,0.0845663845539093,-0.27143436670303345,-0.06260259364933063,0.023687750101089478,-0.15608274936676025,-0.02670207348853637,0.026613354682922363,-0.23425203561782837,-0.03994725560039569,0.02695995569229126,-0.28371328115463257,-0.0525139375516801,0.025453537702560425,-0.3230457454919815,-0.06237441589325954,0.00013321638107299805,-0.14984026551246643,-0.027231817219558252,-0.005619049072265625,-0.21841031312942505,-0.04219229062289287,-0.009670794010162354,-0.2633894383907318,-0.05349262719244052,-0.013665258884429932,-0.2982197403907776,-0.061411618340912355,-0.021457970142364502,-0.12477639317512512,-0.02967976507932235,-0.034202635288238525,-0.17091777920722961,-0.04483964582175304,-0.04291647672653198,-0.20223507285118103,-0.05250976895183612,-0.049480319023132324,-0.23002001643180847,-0.05719495480150272,none1.mp4,1033,none
1034,Right,0.9987063407897949,0.0,0.0,0.0,0.024560600519180298,-0.004049956798553467,-0.01834360926235945,0.0432494580745697,-0.029442667961120605,-0.028250458154928992,0.03037676215171814,-0.06307774782180786,-0.036440527502549,0.009144008159637451,-0.08821627497673035,-0.04609176001335413,0.04783695936203003,-0.13154670596122742,-0.023802757699144195,0.06195706129074097,-0.19316819310188293,-0.036059221688759635,0.07049375772476196,-0.23619699478149414,-0.04535472622896464,0.07761767506599426,-0.2732279896736145,-0.052498845819485496,0.025800377130508423,-0.15178579092025757,-0.025711412046206306,0.03499564528465271,-0.2244579792022705,-0.0354944863059643,0.038949817419052124,-0.2718501687049866,-0.04541546708728106,0.04258456826210022,-0.3098134994506836,-0.05237754291678698,0.0038071274757385254,-0.14812558889389038,-0.028959423739564727,0.0009360015392303467,-0.2088477909564972,-0.04444822898889811,0.001757502555847168,-0.25001490116119385,-0.05788119367147715,0.0052480995655059814,-0.2853558659553528,-0.06657996258522303,-0.01852324604988098,-0.12583649158477783,-0.03314359715963633,-0.0268954336643219,-0.1367003619670868,-0.04918683177615435,-0.030592918395996094,-0.11981341242790222,-0.05503029233599932,-0.03200337290763855,-0.10264891386032104,-0.05803529775525362,none1.mp4,1034,none
1035,Right,0.6945053935050964,0.0,0.0,0.0,0.016260266304016113,-0.019853651523590088,-0.026073523828728185,0.02232128381729126,-0.06505900621414185,-0.034180468911273465,0.0040111541748046875,-0.10625478625297546,-0.03803473621044873,-0.013271629810333252,-0.133708655834198,-0.04104255794916867,0.03837263584136963,-0.1265535056591034,-0.02410224362645863,0.05573895573616028,-0.18429437279701233,-0.034645474547488675,0.06516370177268982,-0.22355607151985168,-0.04206633850370167,0.07405251264572144,-0.25774669647216797,-0.046927246296746716,0.023528724908828735,-0.1400565505027771,-0.017364128524405942,0.030150532722473145,-0.20891636610031128,-0.02511143221889256,0.031978607177734375,-0.2577006220817566,-0.030684190833909497,0.03269428014755249,-0.2934579849243164,-0.03356698437963246,0.0065476298332214355,-0.13544896245002747,-0.013298682900114045,-0.0019597411155700684,-0.1708754301071167,-0.0293047139737439,-0.010821104049682617,-0.14335769414901733,-0.03639285176430462,-0.014949768781661987,-0.118663489818573,-0.035909074390275464,-0.009232282638549805,-0.11884695291519165,-0.011138506265325532,-0.016786694526672363,-0.14497196674346924,-0.027025644699079976,-0.020619690418243408,-0.1310308873653412,-0.03208639382754086,-0.023954182863235474,-0.11377915740013123,-0.03199288531575917,none1.mp4,1035,none
1036,Right,0.9914746284484863,0.0,0.0,0.0,0.03604021668434143,-0.018465876579284668,-0.016472064088532967,0.07233405113220215,-0.06267127394676208,-0.024009280036637826,0.09793612360954285,-0.10163894295692444,-0.029983345549056573,0.11361926794052124,-0.13949882984161377,-0.034817200283954186,0.05145233869552612,-0.13297191262245178,-0.012176532428214593,0.03600209951400757,-0.1663268506526947,-0.029572099577138466,0.026651501655578613,-0.14307934045791626,-0.039995506535718484,0.02408015727996826,-0.1256389319896698,-0.044109784196565194,0.026158958673477173,-0.14120608568191528,-0.010463833938787026,0.01254388689994812,-0.16375470161437988,-0.02892482852513556,0.010771572589874268,-0.1121712327003479,-0.0345066563593841,0.01359015703201294,-0.08160421252250671,-0.0342855380284286,0.0013520419597625732,-0.13844943046569824,-0.01145664894903664,-0.008707433938980103,-0.165652334690094,-0.0307901782351232,-0.006458103656768799,-0.11361458897590637,-0.029071420561025185,-0.001870483160018921,-0.08161696791648865,-0.022970546166846795,-0.020312905311584473,-0.12828665971755981,-0.013505448717126889,-0.02772665023803711,-0.15708866715431213,-0.027139287571857018,-0.025871992111206055,-0.12325498461723328,-0.024965383242318673,-0.021513283252716064,-0.09741926193237305,-0.019299930091450257,none1.mp4,1036,none
1037,Right,0.9342891573905945,0.0,0.0,0.0,0.03519916534423828,-0.012089908123016357,-0.012534421325014478,0.0693560540676117,-0.04880768060684204,-0.014412064492987042,0.09147515892982483,-0.09169504046440125,-0.015813561544106847,0.10078215599060059,-0.13405770063400269,-0.018094487875984555,0.055167436599731445,-0.09880521893501282,0.001898606734997088,0.05739453434944153,-0.1297808289527893,-0.00550935363052929,0.05441209673881531,-0.14683738350868225,-0.015031137891398316,0.05243813991546631,-0.16111329197883606,-0.022440862298296338,0.03365430235862732,-0.11585879325866699,0.0017184592631593887,0.034073710441589355,-0.15544408559799194,-0.005606577188061124,0.02981129288673401,-0.17546367645263672,-0.017975785225914365,0.026481181383132935,-0.1887856423854828,-0.02746293360023344,0.011607557535171509,-0.12037456035614014,-0.000834805754763579,0.012972533702850342,-0.16135695576667786,-0.012288436681316739,0.008123010396957397,-0.18015015125274658,-0.022809401542232877,0.005304932594299316,-0.19014835357666016,-0.029422441885159856,-0.010282367467880249,-0.11448556184768677,-0.004216469746367579,-0.009299993515014648,-0.14411082863807678,-0.015348482333408242,-0.013821154832839966,-0.15691787004470825,-0.02086125539271677,-0.016615718603134155,-0.1648198366165161,-0.02417670229105795,none1.mp4,1037,none
1038,Right,0.6987435817718506,0.0,0.0,0.0,0.028077125549316406,-0.0008927583694458008,-0.031338316636929875,0.06000635027885437,-0.03137648105621338,-0.0434425894793371,0.0797707736492157,-0.07478034496307373,-0.050656182008633976,0.08959072828292847,-0.1181047260761261,-0.059254003005872136,0.05911087989807129,-0.11920669674873352,-0.03213409452403582,0.062417447566986084,-0.17723965644836426,-0.05032250775660074,0.058674633502960205,-0.22002053260803223,-0.06506940467918909,0.05309653282165527,-0.2616675794124603,-0.07461572183931864,0.04097181558609009,-0.13487476110458374,-0.023811129170308476,0.03219670057296753,-0.18936187028884888,-0.04477832584346331,0.015757083892822266,-0.22418802976608276,-0.060440604823480015,0.002170175313949585,-0.2536042332649231,-0.06926140679682291,0.024522900581359863,-0.13417810201644897,-0.01769537037874258,0.010326474905014038,-0.16993463039398193,-0.041397028851161366,-0.008421152830123901,-0.1805354356765747,-0.0520197202142576,-0.020175814628601074,-0.18517309427261353,-0.05497995509470499,0.009047001600265503,-0.12247353792190552,-0.01350560157264269,-0.00016769766807556152,-0.14542832970619202,-0.03318270413840807,-0.013828009366989136,-0.14203086495399475,-0.03840300186241663,-0.02246919274330139,-0.13336241245269775,-0.038741157638678914,none1.mp4,1038,none
1039,Right,0.9446471929550171,0.0,0.0,0.0,0.039911359548568726,-0.019095003604888916,-0.014941214591146945,0.07213371992111206,-0.0584985613822937,-0.017460105016709804,0.09159725904464722,-0.10365557670593262,-0.018535428687812328,0.10717552900314331,-0.14462342858314514,-0.02022963669884348,0.057401299476623535,-0.14353203773498535,-0.004775848246993064,0.06935754418373108,-0.1942451000213623,-0.008402656771124839,0.07316628098487854,-0.229123055934906,-0.014160277329267501,0.07475149631500244,-0.26093482971191406,-0.019879448234917163,0.03436192870140076,-0.14847171306610107,-0.004732915207625865,0.029736846685409546,-0.22087746858596802,-0.008635804064454078,0.026748567819595337,-0.2685942053794861,-0.02041334752726698,0.021421730518341064,-0.30748797953128815,-0.030753488659740924,0.011539846658706665,-0.1362886130809784,-0.006426800515384912,-0.00021183490753173828,-0.19035762548446655,-0.0190598676054492,-0.007361054420471191,-0.22529694437980652,-0.03415523377049112,-0.014456093311309814,-0.25555235147476196,-0.044340296655775546,-0.008934944868087769,-0.11138546466827393,-0.008766086779417037,-0.02310866117477417,-0.13659480214118958,-0.02415174712228918,-0.03364992141723633,-0.1543988287448883,-0.03392347228515291,-0.04310423135757446,-0.175642192363739,-0.040112937807919025,none1.mp4,1039,none
1040,Right,0.9094088673591614,0.0,0.0,0.0,0.03636780381202698,-0.00011229515075683594,-0.02306433562542054,0.07620736956596375,-0.03286588191986084,-0.02991458569074723,0.10960975289344788,-0.058792322874069214,-0.03375447523201558,0.1341859996318817,-0.07610321044921875,-0.03811522554958913,0.062445491552352905,-0.1250256896018982,-0.01673341524208638,0.0735984742641449,-0.19086992740631104,-0.024872779663454025,0.07944026589393616,-0.23386150598526,-0.03352304529751393,0.08468940854072571,-0.2710650861263275,-0.04151894133890721,0.03989329934120178,-0.13860630989074707,-0.012356245707522362,0.03959780931472778,-0.18239253759384155,-0.024616114612470597,0.02834528684616089,-0.19263416528701782,-0.0354968419333801,0.015626519918441772,-0.20089247822761536,-0.04303809609616849,0.01736810803413391,-0.1344221532344818,-0.01000331044549796,0.018526434898376465,-0.15670961141586304,-0.027245906930218666,0.005835682153701782,-0.14437448978424072,-0.03538029250110242,-0.005570262670516968,-0.13580530881881714,-0.038684140708099335,-0.0038207173347473145,-0.11956539750099182,-0.009182661589036911,-0.0051160454750061035,-0.13840460777282715,-0.026440106149564713,-0.016118943691253662,-0.12485718727111816,-0.031037328582058876,-0.02549174427986145,-0.11147847771644592,-0.03214815240706059,none1.mp4,1040,none
1041,Left,0.7877800464630127,0.0,0.0,0.0,0.040684282779693604,-0.004439234733581543,-0.022546267540377585,0.07921463251113892,-0.035539090633392334,-0.025317885385078398,0.1080256998538971,-0.06302511692047119,-0.024091203169149367,0.12955313920974731,-0.0923277735710144,-0.02191812399141213,0.06055036187171936,-0.12241172790527344,0.003546712516623529,0.07428020238876343,-0.17622330784797668,0.009782431243735346,0.07948893308639526,-0.20820766687393188,0.009367500028389486,0.0819694995880127,-0.23736190795898438,0.007180809571224245,0.04111930727958679,-0.1361333131790161,0.014931055313724073,0.047772765159606934,-0.1830533742904663,0.02444616478570083,0.05286848545074463,-0.20770782232284546,0.021838953315096887,0.05379626154899597,-0.22541660070419312,0.01733077649660686,0.024092644453048706,-0.13648498058319092,0.02352322411425689,0.03310602903366089,-0.17426523566246033,0.030660328983145746,0.03834274411201477,-0.18772175908088684,0.029690380736070665,0.041389405727386475,-0.19592046737670898,0.026928809999304804,0.010731160640716553,-0.12281182408332825,0.029453970088439974,0.02004566788673401,-0.14733490347862244,0.03388055932410339,0.021890580654144287,-0.15664047002792358,0.03619903844483474,0.02145463228225708,-0.16350975632667542,0.03696626943238357,none1.mp4,1041,none
1042,Left,0.853325366973877,0.0,0.0,0.0,0.033825308084487915,0.004797756671905518,-0.023792777238124785,0.07385438680648804,-0.0237465500831604,-0.032020438490146574,0.10425585508346558,-0.0528751015663147,-0.037193361697429594,0.1246991753578186,-0.07954379916191101,-0.043909795609945235,0.06511744856834412,-0.09879592061042786,-0.019877882701987204,0.07008340954780579,-0.16372305154800415,-0.03074919435166734,0.07180675864219666,-0.20995354652404785,-0.041235096780294356,0.07374414801597595,-0.2464863657951355,-0.0496299937643947,0.0501801073551178,-0.11001652479171753,-0.013827156303161559,0.03970518708229065,-0.14989888668060303,-0.03311152013921159,0.019558459520339966,-0.1554218828678131,-0.04810131716513055,0.0022223591804504395,-0.1571957767009735,-0.05669388922833818,0.03558090329170227,-0.10788574814796448,-0.009628793252343115,0.026026546955108643,-0.13664299249649048,-0.029496943605774817,0.009296149015426636,-0.14380225539207458,-0.040676623610490736,-0.004973739385604858,-0.14360198378562927,-0.044919099686378416,0.022346794605255127,-0.09579291939735413,-0.006784158786469874,0.02295374870300293,-0.11567258834838867,-0.021726731238597807,0.013614922761917114,-0.12369474768638611,-0.028007665676707205,0.005951344966888428,-0.12600606679916382,-0.030846703825229582,none1.mp4,1042,none
1043,Left,0.8977258205413818,0.0,0.0,0.0,0.033969104290008545,0.007534444332122803,-0.01918779265241355,0.07161927223205566,-0.024116575717926025,-0.024478986376092138,0.09760227799415588,-0.05804860591888428,-0.02759620312707156,0.11204597353935242,-0.08465075492858887,-0.0320141292001459,0.06813791394233704,-0.10062342882156372,-0.015940976777240934,0.07793992757797241,-0.1608881950378418,-0.027021586411759557,0.08128440380096436,-0.20738857984542847,-0.03776420790807933,0.08350703120231628,-0.2502376437187195,-0.046677140035793485,0.046996504068374634,-0.12207764387130737,-0.013125249632761182,0.04631718993186951,-0.17340299487113953,-0.02725123379485339,0.035076290369033813,-0.19565284252166748,-0.039781404175922574,0.023512274026870728,-0.21732202172279358,-0.04826022077457637,0.025983810424804688,-0.12306204438209534,-0.0121869747351262,0.02722218632698059,-0.1704719066619873,-0.028448411711618604,0.020783334970474243,-0.19330096244812012,-0.03787954289571971,0.013020157814025879,-0.2126331329345703,-0.04280465979234904,0.007557719945907593,-0.11145877838134766,-0.012627154105469884,0.015862464904785156,-0.1299370527267456,-0.02725877005712718,0.013484567403793335,-0.13408154249191284,-0.03264204923169345,0.00941389799118042,-0.1392168402671814,-0.035477334150240125,none1.mp4,1043,none
1044,Left,0.7345554828643799,0.0,0.0,0.0,0.032469093799591064,-0.009202063083648682,-0.02513989601470712,0.07606837153434753,-0.041815996170043945,-0.029668520951645405,0.1069294810295105,-0.07267284393310547,-0.0302719863150287,0.12514492869377136,-0.09982028603553772,-0.03179059904255155,0.06366360187530518,-0.10954666137695312,-0.010969185085969002,0.07964456081390381,-0.15620183944702148,-0.012977903524415524,0.08504140377044678,-0.18875709176063538,-0.01649222877063039,0.08946186304092407,-0.21949851512908936,-0.02085788902081731,0.04147791862487793,-0.12496918439865112,-0.0031740060560423444,0.037678152322769165,-0.19045579433441162,-0.007436022909359963,0.036742985248565674,-0.23612648248672485,-0.017881545985119374,0.03487503528594971,-0.2716745138168335,-0.026945825481789143,0.01931658387184143,-0.12402927875518799,0.001813309800809293,0.016499757766723633,-0.17473435401916504,-0.01167217437364343,0.007618606090545654,-0.18881961703300476,-0.026602478513495953,0.0008230507373809814,-0.19642719626426697,-0.03562925365008596,0.0027702152729034424,-0.10972559452056885,0.005391812136394947,-0.00023385882377624512,-0.13778793811798096,-0.01099751685001138,-0.0099240243434906,-0.14360356330871582,-0.02254839781858209,-0.015251874923706055,-0.14841055870056152,-0.029743870535867245,none1.mp4,1044,none
1045,Right,0.9039570093154907,0.0,0.0,0.0,0.03918394446372986,-0.017437756061553955,-0.017928956694746034,0.07951134443283081,-0.048829078674316406,-0.01960159527494909,0.11107301712036133,-0.08273977041244507,-0.018589245773696916,0.12438562512397766,-0.11811518669128418,-0.018298341579580324,0.06292617321014404,-0.12566596269607544,-0.002076593380266445,0.07573595643043518,-0.17913329601287842,-0.0029760367831528356,0.07779818773269653,-0.21237054467201233,-0.0083035898058057,0.07993742823600769,-0.2459932565689087,-0.014141768835330026,0.04137873649597168,-0.13801464438438416,0.001737263832396252,0.04208016395568848,-0.20766904950141907,0.0013712603469997475,0.042596280574798584,-0.25108492374420166,-0.009900709301078336,0.04277688264846802,-0.2913663983345032,-0.02056888552739622,0.01808127760887146,-0.13740938901901245,0.0035756973886549304,0.014743298292160034,-0.19750377535820007,-0.0030149674637556245,0.012104541063308716,-0.23510980606079102,-0.01640640633537771,0.010612577199935913,-0.2675231099128723,-0.026791915915751474,-0.003442704677581787,-0.1250273883342743,0.004191897656923516,-0.011075317859649658,-0.16313260793685913,-0.004555962666714208,-0.01754888892173767,-0.18596729636192322,-0.011322466343486326,-0.021723836660385132,-0.20863279700279236,-0.01644440429642202,none1.mp4,1045,none
1046,Right,0.7843267917633057,0.0,0.0,0.0,0.03429695963859558,-0.005009114742279053,-0.024463391271574153,0.0735534131526947,-0.03588956594467163,-0.030751023781640185,0.10093730688095093,-0.0744486153125763,-0.033283233982665195,0.11248666048049927,-0.11644542217254639,-0.036808982831580295,0.06552749872207642,-0.09847626090049744,-0.01344813906137432,0.071957528591156,-0.15823161602020264,-0.0236693381938764,0.06996452808380127,-0.19947093725204468,-0.0348941128376552,0.06825506687164307,-0.23841947317123413,-0.04366593841944422,0.046304285526275635,-0.11629810929298401,-0.007024317388577117,0.05049854516983032,-0.17866796255111694,-0.014062198219043864,0.05200272798538208,-0.22208097577095032,-0.0269189759764501,0.0516892671585083,-0.25967538356781006,-0.03823560137782778,0.025472134351730347,-0.1191759705543518,-0.0033432269610145227,0.02798694372177124,-0.17041242122650146,-0.014473515902800216,0.026208937168121338,-0.20378363132476807,-0.026083536786181583,0.025322794914245605,-0.2308410406112671,-0.034719180655820026,0.006220012903213501,-0.10859715938568115,-0.0015383433691837922,0.00701102614402771,-0.1351601481437683,-0.012950045396728171,0.00024503469467163086,-0.15298181772232056,-0.019092552703959598,-0.004698723554611206,-0.16967329382896423,-0.02381792884801115,none1.mp4,1046,none
1047,Right,0.9708516597747803,0.0,0.0,0.0,0.036130428314208984,-0.015500903129577637,-0.0196589940177887,0.07529529929161072,-0.04735034704208374,-0.0239968487011879,0.10352367162704468,-0.08768579363822937,-0.025437122299024395,0.11123180389404297,-0.1306529939174652,-0.027591135441014103,0.06272318959236145,-0.12681880593299866,-0.008916447958597473,0.07522356510162354,-0.18654224276542664,-0.013905866159745983,0.07733273506164551,-0.2263176441192627,-0.02171786883349114,0.0793030858039856,-0.26378533244132996,-0.029032262130328945,0.04148033261299133,-0.13991788029670715,-0.0056600180404871026,0.04300537705421448,-0.21068531274795532,-0.010104488669583134,0.042877525091171265,-0.25446653366088867,-0.02201812350625687,0.04263812303543091,-0.2951781749725342,-0.032593831508108906,0.01753842830657959,-0.13907241821289062,-0.004323887726911835,0.014860779047012329,-0.20121172070503235,-0.012931771664568714,0.012821406126022339,-0.24076217412948608,-0.02448704847569161,0.011530816555023193,-0.27583837509155273,-0.03328207144016915,-0.006316423416137695,-0.12774083018302917,-0.004450447014221481,-0.009507089853286743,-0.1706484854221344,-0.01377303627754145,-0.013498783111572266,-0.19685950875282288,-0.019158830954381756,-0.015880167484283447,-0.2224520444869995,-0.02312031955892735,none1.mp4,1047,none
1048,Right,0.8241252899169922,0.0,0.0,0.0,0.038484424352645874,-0.0091896653175354,-0.01965244101688768,0.07622867822647095,-0.03303271532058716,-0.02521932857439424,0.10875019431114197,-0.05230921506881714,-0.028008814774011626,0.13111501932144165,-0.06715062260627747,-0.031298296398972525,0.06168219447135925,-0.12018328905105591,-0.014396676666592612,0.07770749926567078,-0.17777997255325317,-0.019776385150407805,0.08379536867141724,-0.2173914611339569,-0.02633176545009519,0.087919682264328,-0.2541457414627075,-0.03274495700702573,0.03866279125213623,-0.13463672995567322,-0.011761376507138266,0.04297661781311035,-0.2077029049396515,-0.01800528528497125,0.04691898822784424,-0.2551432251930237,-0.030456492550229086,0.049766361713409424,-0.29643046855926514,-0.04115162963375951,0.014014989137649536,-0.13246092200279236,-0.010421946517681135,0.01230001449584961,-0.19145679473876953,-0.021664978809212698,0.011779546737670898,-0.22908955812454224,-0.03421630511388685,0.012323498725891113,-0.26161831617355347,-0.0430837179194441,-0.008444547653198242,-0.11930635571479797,-0.01026263820335771,-0.013737201690673828,-0.15636393427848816,-0.02263080502257253,-0.018736422061920166,-0.17835703492164612,-0.02911039056584741,-0.021620184183120728,-0.20014220476150513,-0.033216228581522955,none1.mp4,1048,none
1049,Right,0.8821070194244385,0.0,0.0,0.0,0.03720095753669739,-0.00038236379623413086,-0.019181079960347347,0.07506358623504639,-0.01877284049987793,-0.024602381310344867,0.1054496169090271,-0.03652077913284302,-0.026747766680003338,0.12097325921058655,-0.05917629599571228,-0.029551196641207866,0.06216338276863098,-0.10448947548866272,-0.018740221655846767,0.07696744799613953,-0.16401714086532593,-0.02558874877441042,0.08278822898864746,-0.20556095242500305,-0.03279649259793871,0.08665856719017029,-0.2424631118774414,-0.039289871028543644,0.04047778248786926,-0.12110477685928345,-0.015347416310490303,0.045293182134628296,-0.18534937500953674,-0.022647805309773617,0.046497225761413574,-0.2278009057044983,-0.03423497991907709,0.0473155677318573,-0.2654772400856018,-0.043961552700878315,0.016757458448410034,-0.12093159556388855,-0.012765561959625416,0.01626548171043396,-0.17241960763931274,-0.02376643361795061,0.01580461859703064,-0.2097245752811432,-0.03505219312656038,0.01587134599685669,-0.24277937412261963,-0.04321162941205614,-0.006651580333709717,-0.11164972186088562,-0.011211504026235275,-0.009804904460906982,-0.13935315608978271,-0.0229755488996517,-0.015800833702087402,-0.1525728702545166,-0.027771446651698284,-0.02091085910797119,-0.16610342264175415,-0.03062547909367197,none1.mp4,1049,none
